Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Temperature Difference,Machine Power,Wear Rate,Heat Index,Mechanical Stress,Temperature Ratio,RPM per Torque
1,-1.555276229589396,-1.2884553373908814,-0.6484821642080387,0.8680215097172621,1.6871298488658384,0,0,0,0,0,0.2668208921985147,-0.5628964672005793,4.799556884687729,2.0039039591316232,1.4644649985015812,0.8284414773901886,-0.3471491954641309
1,0.5982563622199649,0.6718793727424964,0.0256566455837247,-0.0702034296736539,1.7185724216444032,0,0,0,0,0,0.0736230105225315,-0.0018011845138988798,1.6755825929118067,0.40195610938755777,-0.12064967814199393,1.1230626453337442,0.027593826867655106
2,1.8002280413693894,1.3478568589953903,-0.5766477008695721,-0.2099390589446411,-0.1522606586801998,0,0,0,0,0,-0.4523711823739991,0.12106087566314885,-0.35965473434996226,2.4264497133155687,0.03196545939761235,0.7487145117293632,-0.7298774953983794
0,0.1975991358368233,1.2126613617448194,5.286149653139125,-2.6453314548104214,-1.614340292883461,0,0,0,0,0,1.0150622259079962,-13.983617952284126,-0.2568090774099381,0.23962083714348167,4.270465155532487,6.136977050072887,-3.2128174767972246
1,-1.304865463099936,-0.4772823538874159,1.21368815464298,-1.517465304266023,-0.4195225272980002,0,0,0,0,0,0.82758310921252,-1.841729664869378,-0.1895129295506666,0.6227892597347304,0.6366108795327109,0.36577131312338385,-2.3454483704264675
2,-0.8541260834188912,0.063499635114907,-0.8308311865287616,0.957851557105754,-0.5138502456336945,0,0,0,0,0,0.9176257185337982,-0.7958129457085955,-3.0374998505327815,-0.05423669463922421,-0.49219225789940846,-0.07434456849828425,-0.4243586208123766
1,0.6483385155178683,0.4014883782413541,-0.4495559580399774,0.798153695081768,-0.0579329403445056,0,0,0,0,0,-0.24685013727651417,-0.3588147490556322,-0.1052476472235358,0.2603003791466759,-0.04623939040291878,0.6192573302862632,-0.25000975126296676
1,1.199242201794663,1.2802591103700858,0.0090794617363862,-0.2099390589446411,1.3255402619123435,0,0,0,0,0,0.08101690857542287,-0.001906133652660796,1.3136133596767525,1.535340754387898,-0.2782826751791105,1.0675567524676677,0.011492103032277367
1,-0.0027294773547332,0.9422703672436388,-0.3500928549559467,-0.1001467788031509,-0.2465883770158941,0,0,0,0,0,0.9449998445983719,0.035060671705836786,-0.3794209355848509,-0.0025719056294276482,0.024695031648438726,-345.22007138459793,-0.3890555111758182
0,0.8486671287094248,0.6718793727424964,2.6338002375649734,-2.0664267049734737,1.1368848252409551,0,0,0,0,0,-0.17678775596692842,-5.44255514646974,0.31286387553400213,0.5702019381044638,-2.3492891633570103,0.7916877536711349,-2.4697433262705912
1,-0.4534688570357496,0.2662928809907446,-0.189846744431675,0.6085124839282853,1.0739996796838256,0,0,0,0,0,0.7197617380264942,-0.11552411401981692,1.3256747069792512,-0.12075552837962984,0.6535422128225875,-0.587235213309811,-0.11802627976379401
2,-1.6053583828872708,-1.6940418291426331,-0.5324418772766696,-0.0801845460501524,-1.4885700017692018,0,0,0,0,0,-0.08868344625536229,0.04269361022752071,-3.1837111354175702,2.7195442513758117,0.11936030985573802,1.0552421485449643,-0.5788572859808688
1,0.1975991358368233,0.5366838754919253,-0.1069608251949828,-0.2398824080741382,0.6809675199517662,0,0,0,0,0,0.339084739655102,0.025658020317369426,0.7625281613210821,0.1060482700147617,-0.1633521285063034,2.716023393620087,-0.1407161554095636
2,0.2476812891347267,-0.4772823538874159,0.2135313958535604,-0.9485416708055744,-1.158422987594272,0,0,0,0,0,-0.7249636430221427,-0.20254342699238267,-0.9545883951189192,-0.11821390869209202,1.098812476152256,-1.9270020579866947,4.149598309862961
2,1.7501458880714862,1.5506501048712666,0.0201309176346119,-0.6690704122636,-0.5767353911908241,0,0,0,0,0,-0.19949578320021955,-0.013469001361034358,-0.5653542905337154,2.713863904878066,0.3858765859510533,0.8860119121726205,0.06083142269722664
0,-0.3533045504399714,0.2662928809907446,-0.8087282747323103,0.4887390874102958,0.8539016702338723,0,0,0,0,0,0.619597431430716,-0.39525711895557236,4.464338202830634,-0.09408248660379982,0.4173351230482301,-0.7537204959832223,-0.5432303629100761
0,1.149160048496788,1.0098681158689435,-0.0738064575003059,-0.1799957098151434,-0.9540462645336012,0,0,0,0,0,-0.13929193262784456,0.013284845706708775,-1.0300722481380464,1.1605000930073153,0.1717242345812116,0.8787880480094554,-0.09000740408768769
1,-0.1529759372484148,-0.5448801025127208,0.5063949771565397,-0.4894103174866157,1.089720966073108,0,0,0,0,0,-0.391904165264306,-0.2478349265438096,0.723396574336737,0.0833535443698958,-0.5333206839776613,3.561868044827861,0.9917845865270991
1,-0.7539617768231129,-0.3420868566368448,0.2190571238026732,-0.1400712443091472,0.2879353602197067,0,0,0,0,0,0.41187492018626815,-0.03068360390582334,0.23619513359762323,0.25792041425774903,-0.04033146418657684,0.45371909711160574,0.2547386889355575
1,0.6984206688157432,-0.0040981135103977,1.3076255297778978,-1.43761637325403,-1.2213081331514015,0,0,0,0,0,-0.7025187823261408,-1.8798638716936809,-0.529248839290207,-0.002862207178814795,1.7557725690067678,-0.005867686472318392,-2.9880635408009297
1,0.347845595730505,-0.2068913593862736,-0.1787952885334494,1.2373228156477285,0.8696229566231547,0,0,0,0,0,-0.5547369551167786,-0.22122748983275564,1.0589600187146226,-0.07196624815721235,1.0760043252408642,-0.5947792984176912,-0.07991483718083224
1,0.9488314353052032,0.6042816241171917,0.1527483884133195,-0.1001467788031509,1.671408562476556,1,0,0,0,0,-0.34454981118801153,-0.015297259066966487,1.4499335494861434,0.5733614007396742,-0.16738618359603208,0.6368693127487045,0.16974811537614615
2,0.4980920556241866,0.2662928809907446,-0.1235380090423212,0.6085124839282853,0.5866398016160719,0,0,0,0,0,-0.23179917463344202,-0.07517442074189784,0.669327144437914,0.13263836849076688,0.3569776428525924,0.5346258346904135,-0.0768026423647136
0,-1.4050297696957144,-1.018064342889739,0.6279609920370216,-0.6690704122636,1.5613595577515793,0,0,0,0,0,0.38696542680597545,-0.42015011982766926,0.9590890478265662,1.4304107092257887,-1.0446594829965614,0.7245856029870598,1.8975667794842817
2,1.7000637347735827,1.3478568589953903,1.152905147202739,-1.1581451147120556,1.4513105530266026,0,0,0,0,0,-0.35220687577819243,-1.3352314639592355,0.674117275864329,2.2914425656438935,-1.6808282269178116,0.7928272519588214,-7.2901723793485695
1,0.54817420892209,0.063499635114907,-0.4550816859890902,-0.0402600805441561,1.6871298488658384,0,0,0,0,0,-0.48467457380718304,0.018321625332091127,3.096115152466798,0.034808862245955516,-0.06792398360378855,0.11583842158457325,-0.47417188424038226
1,1.649981581475708,1.8210410993724089,-1.5325986360660893,2.3751700825686255,-0.1208180859016351,0,0,0,0,0,0.17105951789670093,-3.640182428969656,0.22684640500401693,3.004684273074749,-0.28696350306676993,1.103673592370473,-0.4540804162674157
1,-0.0027294773547332,-0.4096846052621496,-0.7976768188340847,0.4488146219042996,1.1526061116302375,0,0,0,0,0,-0.4069551279074164,-0.35800901984684425,5.6968564105614865,0.0011182248526458473,0.51730647619591,150.09635619497394,-0.5505720378398933
2,-0.2531402438441931,-0.5448801025127208,0.2798401312429142,-0.4095613864746232,-1.3470784242656606,0,0,0,0,0,-0.2917398586685277,-0.11461171214308845,-1.0525364780970323,0.13793108201591908,0.5517113071322947,2.1524831225496195,0.47395296451235025
2,0.2476812891347267,1.2126613617448194,0.285365859192027,0.199286712491822,1.16832739801952,0,0,0,0,0,0.9649800726100928,0.05686962393578325,0.9089454101059782,0.30035352936083004,0.23283212626543456,4.896055596210943,0.23794631944108438
1,-1.4050297696957144,-1.1532598401403102,1.4181400887601543,-1.617276468031014,-0.7339482550836478,0,0,0,0,0,0.2517699295554041,-2.293524593923211,-0.303517673973952,1.6203644075916566,1.1869972416992076,0.8208081173896197,-2.2974147925705504
2,0.54817420892209,0.8746726186183724,0.6334867199861344,-0.9285794380525764,-1.2527507059299663,0,0,0,0,0,0.3264984096962824,-0.5882427424584945,-0.7669182066815947,0.47947297077693923,1.1632785465324165,1.595610673362939,8.8698086757211
1,1.199242201794663,1.3478568589953903,0.4511376976654115,-0.7489193432755924,0.9639506749588488,0,0,0,0,0,0.14861465720072742,-0.33786574826244276,0.6642723681630291,1.6164068272856704,-0.7219213064402451,1.1239238053650262,1.7967839639697594
1,0.1975991358368233,1.0774658644942483,1.5231289197932976,-1.6472198171605117,-0.9226036917550364,0,0,0,0,0,0.879866728657425,-2.5089281407738033,-0.3656585616840455,0.2129063237177392,1.5197310844443441,5.4527863187823655,-2.3533409815471686
1,-1.4551119229935894,-1.4912485832667572,-0.4716588698364286,1.0576627208707448,-0.2151458042373293,0,0,0,0,0,-0.036136660273167864,-0.4988560035940175,-0.4072100238925585,2.1699335936587567,-0.2275516966935783,1.0248342822996215,-0.22922069056916958
2,0.2476812891347267,-0.0716958621357025,1.0810706838642723,-1.2978807439830429,-0.0107690811766584,0,0,0,0,0,-0.3193771512704292,-1.4031008234720186,-0.005174779146214122,-0.017757723559396435,0.013976983089575186,-0.28946822097935465,-3.6292063374388954
2,-0.6037153169294313,-1.018064342889739,0.2080056679044476,-0.6790515286400984,-1.6929467248298729,0,0,0,0,0,-0.41434902596030765,-0.1412465667563198,-1.4014393887461327,0.6146210374222318,1.1495980614019732,1.6863318096147315,0.6480967708713483
1,-0.0027294773547332,-0.27448910801154,-0.1401151928896597,0.4587957382807988,-0.1522606586801998,0,0,0,0,0,-0.27175963065680675,-0.06428425336616796,-0.1770709953486383,0.0007492118044384137,-0.06985654131030299,100.56471343700547,-0.09604853456371244
1,-1.0043725433125728,-0.5448801025127208,-0.4495559580399774,-0.0202978477911584,-0.325194808962306,0,0,0,0,0,0.45949244079985196,0.009125018409903853,-0.590786318268341,0.5472626143611168,0.006600754734791721,0.5425079629473181,-0.45887003210762184
0,-1.0043725433125728,-0.6124778511379871,0.0974911089221913,-0.3596558045921277,-0.6710631095265183,0,0,0,0,0,0.3918946921745856,-0.03506324321998947,-0.6114519781263162,0.6151559370700794,0.24135174258885506,0.6098114242728524,0.15224797791770964
0,-0.503551010333653,-0.0040981135103977,0.1637998443115451,-0.569259248498609,0.382263078555401,0,0,0,0,0,0.49945289682325533,-0.09324457627697931,0.3284611872254818,0.0020636091986227555,-0.2176067928272123,0.008138427738795102,0.3802747795294593
1,-0.9042082367167944,-1.2884553373908814,-0.8860884660198898,2.2254533369211393,0.6495249471732014,0,0,0,0,0,-0.38424710067408696,-1.9719485335112972,5.702012118339247,1.1650319287105513,1.4454874611001278,1.424954214163431,-0.27471749656924405
2,-0.0528116306526365,-0.5448801025127208,-1.0297573926968229,0.9778137898587516,1.16832739801952,0,0,0,0,0,-0.4920684718600843,-1.006910978787947,-39.261752866683764,0.028776006723872524,1.142406640853281,10.317426214248488,-0.5206543699800801
1,1.649981581475708,1.0098681158689435,0.3406231386831552,-0.4794292011101164,-1.535733860937049,0,0,0,0,0,-0.6401134656067644,-0.16330467925848546,-1.1455373375440498,1.6662637909033329,0.736275658066804,0.6120481144800048,0.6543262499731708
2,0.3979277490284083,0.3338906296160494,-0.1566923767369981,-0.4195425028511224,-0.8439972598086245,0,0,0,0,0,-0.0640371194123589,0.06573911191393117,-1.000817775775528,0.13286434666479252,0.3540927227795993,0.839073501235554,-0.2699463397520889
1,0.4480099023262832,0.7394771213678013,-0.3777214947015108,-0.0702034296736539,-0.2623096634051765,0,0,0,0,0,0.2914672190415181,0.026517344389504944,-0.42153097234067893,0.3312930729165097,0.018415038007585132,1.6505820909941498,-0.406241006641846
1,1.3494886616883446,0.4690861268666205,-0.5876991567677977,0.3689656908923071,-1.4885700017692018,0,0,0,0,0,-0.8804025348217241,-0.21684082541365676,-3.6103976652088954,0.6330264095618047,-0.5492312591443363,0.3476028663180816,-0.42930159658327804
2,1.2493243550925663,1.3478568589953903,0.5671779845967806,-1.0882773000765618,-0.9697675509228836,0,0,0,0,0,0.09853250390282398,-0.6172469257398501,-0.6187986051708065,1.683910401121508,1.0553760120202154,1.0788686328743855,-6.424958444638366
1,1.399570814986248,1.4154546076206955,-0.67058507600449,1.1375116518827373,-0.8439972598086245,0,0,0,0,0,0.015883792634447502,-0.7627983375337783,-2.5621099662750204,1.9810289587637369,-0.9600567171894122,1.0113490453390195,-0.3137223020112351
0,0.0473526759431701,-0.4772823538874159,-0.1069608251949828,-0.1799957098151434,0.7910165246767428,0,0,0,0,0,-0.524635029830586,0.019252489653384403,0.8857579230490649,-0.02260059663702424,-0.1423795808346982,-10.079311134606673,-0.1304393482756904
1,-0.9042082367167944,-1.423650834641491,-1.2507865106613356,2.724509155746094,-0.6396205367479536,0,0,1,0,0,-0.5194425979246965,-3.4077793001805183,2.5504582964260907,1.287276810891575,-1.7426520085730306,1.5744723138232042,-0.33582586546515764
0,0.2977634424326301,0.4014883782413541,1.60601483902999,-1.3777296749950358,-0.4666863864658474,0,0,0,0,0,0.103724935808724,-2.212654302213993,-0.17908047931129867,0.11954856160183945,0.6429676835501996,1.3483467781045422,-4.251757130416339
2,-1.304865463099936,-1.085662091515044,-1.1015918560352895,1.2572850484007267,-1.4571274289906373,0,0,0,0,0,0.219203371584892,-1.3850149700331753,14.342955093609877,1.4166429678148227,-1.83202453008452,0.832010749166327,-0.48801628169014855
1,1.2493243550925663,1.0098681158689435,0.887670205645324,-1.0483528345705655,0.3979843649446833,0,0,0,0,0,-0.2394562392236228,-0.9305915762521122,0.2108336317193857,1.2616528325865128,-0.41722803710452516,0.8083314086949976,-18.358183414249886
1,0.5982563622199649,1.618247853496533,-0.8916141939690025,1.8960764964966692,-0.199424517848047,0,0,0,0,0,1.019991491276568,-1.690568717127448,-1.839950498601387,0.9681270740031026,-0.37812414111686243,2.7049404831929578,-0.3078696971739427
2,1.8503101946672644,2.0914320938735895,3.2637332237638343,-2.1862001014914627,1.215491257187367,0,0,0,0,0,0.2411218992063251,-7.135173905033554,0.2850767609973462,3.869798124748606,-2.6573071098250076,1.130314311568545,-2.751418769615848
2,-1.5051940762914926,-1.2884553373908814,0.1859027561079964,-0.5093725502396141,-0.2308670906266117,0,0,0,0,0,0.21673873890061124,-0.09469376097530313,-0.1946762408954106,1.939375341406911,0.11759735871887732,0.8560061175402619,0.3789081842012471
0,-0.8541260834188912,-1.423650834641491,-0.6595336201062644,-0.0801845460501524,1.0739996796838256,0,0,0,0,0,-0.5695247512225997,0.05288440393303448,3.1544955481919716,1.215977311548372,-0.08611817677345665,1.6667923650603307,-0.7170282009006397
1,0.1475169825389484,1.0098681158689435,0.705321183324601,-1.1182206492060591,-0.8125546870300597,0,0,0,0,0,0.8623511333299951,-0.7887047115160212,-0.4764819055645269,0.14897269721527967,0.9086154296461796,6.8457753032083035,-5.96614202393038
1,1.4997351215820265,0.7394771213678013,2.4348740313969124,-1.9765966575849816,0.4608695105018128,0,0,0,0,0,-0.7602580002142252,-4.812763872099606,0.13417362799601243,1.1090198105216664,-0.9109531340407098,0.4930718169670846,-2.4932238017464585
1,-0.8040439301210163,-1.1532598401403102,-1.2231578709157716,1.9060576128731683,-1.3470784242656606,0,0,0,0,0,-0.349215910019294,-2.3314093716047424,6.036436979514383,0.92727157431715,-2.567609085708754,1.4343244155412425,-0.4208993880566796
1,1.7000637347735827,1.1450636131195149,0.7384755510192779,-0.7788626924050894,0.916786815791002,0,0,0,0,0,-0.5550001216540679,-0.5751710559422067,0.5273509974031471,1.9466811226732954,-0.7140510477084685,0.6735415794702639,3.3394435296827036
2,-0.7038796235252095,-1.085662091515044,1.3186769856761236,-1.178107347465054,0.8381803838445899,0,0,0,0,0,-0.3817824679898344,-1.553543045758111,0.36149079368214687,0.7641754242512007,-0.9874664687083907,1.5423973861862488,-7.403832601206176
1,-0.8040439301210163,-1.2884553373908814,-0.7976768188340847,0.398909040021804,-0.2465883770158941,0,0,0,0,0,-0.4844114072698651,-0.31820049404875117,-1.218784597962994,1.0359746932611642,-0.09836633275594499,1.602468831767633,-0.5702134992434188
1,-0.7038796235252095,-0.4096846052621496,-0.0793321854494187,-0.2199201753211404,-0.8439972598086245,0,0,0,0,0,0.2941950182630599,0.017446748132645382,-0.9167228901345018,0.2883686457159959,0.18561202534767476,0.5820378820036645,-0.10169752240686122
2,-1.5051940762914926,-1.423650834641491,1.8933526923838564,-1.5773520025250178,-0.1679819450694822,0,0,0,0,0,0.08154324165000171,-2.98648366081781,-0.058057887485220665,2.1428708030098114,0.26496665744339526,0.9458254301326321,-3.2793732144400307
1,-0.0027294773547332,-0.6124778511379871,1.39051144901459,-1.178107347465054,0.0049522052126239,0,0,0,0,0,-0.609748373783254,-1.6381717548183674,0.0020716090753990254,0.0016717444249567878,-0.005834229347146957,224.39382033189847,-7.807153768810229
2,1.0990778951988849,0.8070748699930677,-0.8971399219181154,0.299097876256813,-0.2623096634051765,0,0,0,0,0,-0.2920030252058172,-0.26833264535091134,-2.55016006498029,0.8870381493798944,-0.07845626324612774,0.7343199908929317,-0.6905868590156664
1,-1.304865463099936,-0.7476733483885967,0.9318760292382264,-1.1182206492060591,1.0425571069052608,0,0,0,0,0,0.5571921147113392,-1.042043018394334,0.5396604601571457,0.9756131299925659,-1.1658088849179915,0.5729888402535905,-7.882514903246406
1,1.2994065083904698,0.6718793727424964,-0.1843210164825622,-0.2798068735801344,-0.199424517848047,0,0,0,0,0,-0.6275271356479734,0.051574287357098146,-0.2444889740668225,0.8730444297949063,0.055800350854287736,0.5170663440609746,-0.25593276264498094
2,0.347845595730505,1.0774658644942483,-1.057386032442387,2.2454155696741376,-1.1269804148157072,0,0,0,0,0,0.7296202687637433,-2.3742710604020982,19.638583934987075,0.3747917555142854,-2.530539370145007,3.097540626413508,-0.3258091328342755
1,-0.5536331636315563,-0.7476733483885967,1.60601483902999,-1.5074841878895242,-1.1427017012049896,0,0,0,0,0,-0.19404018475704032,-2.421041975353649,-0.43848626035848887,0.41393676123137757,1.7226047460409815,1.3504851181317135,-3.1646598600617057
1,-0.6037153169294313,-0.7476733483885967,-0.8860884660198898,0.6683991821872801,1.5141956985837322,0,0,0,0,0,-0.14395803145916541,-0.5922608060332759,13.292733805587428,0.4513818524821107,1.0120871666048639,1.238453501877927,-0.5311009951816346
1,0.2476812891347267,-0.0040981135103977,-0.10143509724587,0.5087013201632943,-0.3409160953515884,0,0,0,0,0,-0.2517794026451244,-0.05160016787986621,-0.37940063573223226,-0.0010150260372757426,-0.17342446777026854,-0.016545914811386998,-0.06723338535614934
1,-1.6554405361851745,-1.356053086016186,0.224582851751786,-0.7788626924050894,-1.07981655564786,0,0,0,0,0,0.2993874501689886,-0.1749192045834091,-0.881783175473317,2.2448652478101954,0.8410288298354823,0.819149378292438,1.0155810170357464
1,-1.0043725433125728,-0.815271097013863,0.2301085797008989,-0.3895991537216247,-0.5452928184122593,0,0,0,0,0,0.18910144629870973,-0.08965010791555524,-0.44328836284098383,0.8188359051970449,0.2124456205838958,0.8117218082495321,0.3769794571941945
2,-1.955933455972509,-1.9644328236437756,-1.0463345765441614,1.3271528630362202,-1.3470784242656606,0,0,0,0,0,-0.008499367671266578,-1.3886459289543749,29.072854976493907,3.8422998817754044,-1.7877789874984915,1.0043454278290058,-0.4496200456634447
0,-0.2030580905462897,-0.6124778511379871,0.2687886753446886,0.1294188978563281,-1.6929467248298729,0,0,0,0,0,-0.40941976059169743,0.03478633411937199,-1.3343015726160656,0.12436858295397434,-0.2190992992569625,3.0162691350550492,0.23798846987141598
0,-1.354947616397811,-0.815271097013863,-0.6650593480553771,0.2392111779978183,0.4923120832803776,0,0,0,0,0,0.5396765193839479,-0.1590896300867878,1.469848704306498,1.1046496296169621,0.11776655338405916,0.6016993477440093,-0.536679590907102
1,-0.5536331636315563,-0.1392936107609688,-0.8253054585796488,0.9877949062352508,-1.362799710654943,0,0,0,0,0,0.41433955287058755,-0.8152325280731249,-7.801043464636738,0.07711756239925775,-1.3461666124038263,0.2515991091416426,-0.41518642390664007
0,0.2977634424326301,0.4014883782413541,-0.6650593480553771,-0.0402600805441561,-1.6457828656620257,0,0,0,0,0,0.103724935808724,0.026775342919353427,-4.913655168779363,0.11954856160183945,0.06625935072974519,1.3483467781045422,-0.6929578884584215
1,0.8987492820073282,0.3338906296160494,0.047759557380176,-0.5892214812516067,-0.2308670906266117,0,0,0,0,0,-0.5648586523912789,-0.02814095714346841,-0.2203435788301212,0.3000839636363991,0.13603184911126107,0.37150586520671836,0.11626595647137355
1,-0.7539617768231129,-0.7476733483885967,1.335254169523462,-1.21803181297105,0.0835586371590358,0,0,0,0,0,0.006288428434516269,-1.6263820568818161,0.03578138870257836,0.5637171262343527,-0.10177707830821052,0.9916594864251432,-6.12412542614025
0,0.347845595730505,0.5366838754919253,-0.1180122810932084,0.0096455013383393,0.5394759424482247,0,0,0,0,0,0.1888382797614203,-0.0011382876152250152,0.6116592452295092,0.18668312238944493,0.005203515924886206,1.5428796054319562,-0.11688486794303228
2,0.6483385155178683,0.7394771213678013,-0.5600705170222336,0.299097876256813,0.4608695105018128,0,0,0,0,0,0.09113860584993305,-0.16751590219540533,1.0475986000808788,0.4794314991270268,0.13784509182260918,1.1405725615069082,-0.4311226484612586
1,0.3979277490284083,0.7394771213678013,-0.3279899431594954,0.1094566651033303,1.0739996796838256,0,0,0,0,0,0.34154937233939303,-0.03590068536566923,1.5981898912842158,0.29425846636389624,0.1175564232602365,1.858320067332147,-0.29563114403296475
1,1.900392347965168,2.023834345248285,-0.9634486573074692,1.9859065438851609,1.5299169849730143,0,0,0,1,0,0.12344199728311689,-1.913318993244275,41.856656206658315,3.846079303258937,3.0382721520589646,1.0649560588976752,-0.3226653758740427
1,-0.7038796235252095,-0.1392936107609688,0.1195940207186426,-0.7389382268990932,1.467031839415885,0,0,0,0,0,0.5645860127642407,-0.08837259361756718,1.3103248251310147,0.09804593430189779,-1.0840459062224892,0.19789408033059788,0.45810621485519654
1,-1.0043725433125728,-1.356053086016186,-0.7645224511394079,1.466888492307208,-0.6710631095265183,0,0,0,0,0,-0.35168054270361315,-1.1214691856868972,-2.8497965635093405,1.3619824868689396,-0.9843747529763412,1.3501494988539984,-0.30991366392259284
1,0.1975991358368233,-0.27448910801154,-1.2176321429666588,0.8081348114582674,-1.284193278708531,0,0,0,0,0,-0.47208824384836323,-0.9840109222818869,5.900751888958192,-0.05423881053970075,-1.037801293165093,-1.3891209941232343,-0.6734188929113277
2,1.149160048496788,0.5366838754919253,1.003710492576693,-1.1581451147120556,1.6871298488658384,0,0,0,0,0,-0.6124761730048628,-1.1624424035629282,0.8420028018599911,0.6167356683877451,-1.9539411923488594,0.4670227408218372,-6.346768879988544
2,0.54817420892209,0.4690861268666205,6.059751566014919,-2.77508596770491,-0.1208180859016351,0,0,1,0,0,-0.07908808205546952,-16.816331538625853,-0.017113645540056076,0.25714091651143683,0.335280574830594,0.8557245474737211,-3.413779206338863
2,0.1475169825389484,-0.3420868566368448,0.6942697274263754,-0.8587116234170827,-1.1898655603728368,0,0,0,0,0,-0.4896038391757932,-0.5961774847276383,-0.7022881546613376,-0.05046362085730118,1.0217513869958355,-2.3189659302211174,4.913848854501718
1,0.7985849754115499,0.7394771213678013,-1.1844777752719815,0.9179270915997576,-0.0579329403445056,0,0,0,0,0,-0.05910785404374863,-1.0872642393199612,0.31403750538021835,0.5905353187849093,-0.05317821543825429,0.9259842648388327,-0.6175822743522537
2,-0.7539617768231129,-0.8828688456391679,0.4179833299707346,-0.6690704122636,-1.0483739828692953,0,0,0,0,0,-0.12890706881605496,-0.27966027890283174,-0.7393415428169613,0.6656493635598777,0.7014360129247917,1.1709729495296388,1.2630582016851173
1,1.7000637347735827,1.2126613617448194,-1.2894666063051252,2.095698824026651,1.6871298488658384,0,1,0,1,0,-0.4874023730287633,-2.7023336504552873,-5.82840926074714,2.0616016036635165,3.5357160402483987,0.7133034702997907,-0.4165349020057076
1,-1.4050297696957144,-1.423650834641491,1.578386199284426,-1.5374275370190211,0.5394759424482247,0,0,0,0,0,-0.018621064945776533,-2.426654406830669,0.2092300767813388,2.0002718043234453,-0.8294051694791893,1.0132531461947667,-2.936928405342509
2,-1.5051940762914926,-1.2884553373908814,-0.9745001132056949,0.5286635529162921,1.388425407469473,0,0,0,0,0,0.21673873890061124,-0.5151826921646515,54.44829691477485,1.939375341406911,0.7340099088720622,0.8560061175402619,-0.6374850184310356
1,0.54817420892209,0.2662928809907446,-1.2563122386104484,3.353319487465537,-0.9226036917550364,0,0,1,0,0,-0.2818813279313454,-4.212816312073871,3.5995303882357303,0.1459748893786857,-3.093784938769811,0.48578148452911224,-0.28858719012646183
1,-0.7539617768231129,-0.27448910801154,1.7773124054524871,-1.3078618603595422,0.3508205057768362,0,0,0,0,0,0.47947266881157297,-2.324479109035183,0.12631654440029752,0.20695429559497205,-0.45882475933756856,0.36406236555933247,-5.773084081856777
1,0.6984206688157432,0.5366838754919253,-0.3445671270068339,1.0377004881177463,-0.2780309497944588,0,0,0,0,0,-0.16173679332381785,-0.357557475884321,-0.42419439312644563,0.3748311112636955,-0.2885128523135505,0.768424961423232,-0.16909606147521494
2,-1.2047011565041297,-1.085662091515044,-0.1787952885334494,0.598531367551786,-0.8911611189764717,0,0,0,0,0,0.11903906498908579,-0.10701458855774164,-1.0851875379343467,1.3078983772208657,-0.5333878832499674,0.9011878885096117,-0.11184972166500645
2,1.4496529682841228,1.618247853496533,-0.6540078921571515,0.598531367551786,1.545638271362297,0,0,0,0,0,0.16859488521241017,-0.3914442380824809,4.467264530971135,2.3458978042406593,0.9251129882988541,1.1163001690066328,-0.4091304715269932
0,-1.0544546966104762,-1.6264440805173284,-0.2561554798210288,-0.3995802700981239,0.8381803838445899,0,0,0,0,0,-0.5719893839068522,0.10235467581400122,1.1268220187236457,1.7150115994758044,-0.33492034416757044,1.5424504113315638,-0.42662735260696905
1,0.6984206688157432,0.6042816241171917,-0.549019061124008,0.5386446692927913,1.089720966073108,0,0,0,0,0,-0.0941390446985515,-0.29572619061458005,2.416334865036841,0.4220427760689925,0.5869723893918704,0.8652115424101414,-0.35681991565755994
1,0.4980920556241866,0.6042816241171917,-0.1345894649405469,-0.2698257572036359,-1.5986190064941783,0,0,0,0,0,0.10618956849300504,0.036315704289215274,-1.8472377464001573,0.30098787633245405,0.43134858390741576,1.2131926564456705,-0.1843251337175449
2,0.4980920556241866,0.6042816241171917,2.8050978039874708,-2.2061623342444614,1.1054422524623904,0,0,0,0,0,0.10618956849300504,-6.188501119029011,0.29051612058538046,0.30098787633245405,-2.438785060064882,1.2131926564456705,-2.325638700817648
1,0.1975991358368233,1.1450636131195149,-0.5269161493275568,1.1175494191297397,1.0425571069052608,0,0,0,0,0,0.9474644772826916,-0.5888548366110903,2.203746979363946,0.22626358043060668,1.165109089231556,5.79488168442753,-0.24883298806037135
0,-1.1546190032062544,-0.27448910801154,0.8710930217979854,-0.7788626924050894,1.6085234169194265,0,0,0,0,0,0.8801298951947145,-0.6784618562928642,0.8596704697095987,0.31693034028325817,-1.2528188792984987,0.23773132717313059,3.9391499845593376
1,0.347845595730505,0.6042816241171917,1.0147619484749186,-0.898636088923079,-0.5452928184122593,0,0,0,0,0,0.25643602838668667,-0.9119017085654639,-0.27064875769815916,0.21019670153004164,0.4900198056558354,1.7372122330545812,10.011077292635804
2,-1.2047011565041297,-0.4772823538874159,-0.6871622598518284,0.1294188978563281,-1.4256848562120723,0,0,0,0,0,0.7274188026167138,-0.08893178231848738,-4.557266190251902,0.5749826037071832,-0.184510562781424,0.39618319556728987,-0.6084210749050538
1,0.2977634424326301,0.063499635114907,-1.118169039882628,0.5785691347987876,-0.7182269686943654,0,0,0,0,0,-0.2342638073177231,-0.6469380939636831,6.077962293742487,0.018907869945030627,-0.4155439558666549,0.21325530963820044,-0.7083434074777825
